amostra_id,idade_label,real,previsto
63,1 dia,30.0,19.56242549193604
63,3 dias,80.0,68.34668559545699
63,7 dias,140.0,117.35405472336225
63,14 dias,30.0,117.27162695618944
63,28 dias,130.0,216.81370532317104
63,56 dias,320.0,340.68450359456125
64,12 h,0.0,18.545670383067858
64,1 dia,90.0,66.76613677966012
64,3 dias,140.0,117.48972898473446
64,7 dias,180.0,164.04482706394788
64,14 dias,240.0,149.99466596875843
64,28 dias,330.0,248.7877568716287
64,56 dias,450.0,378.77406434318425
65,12 h,0.0,-1.1085595928213934
65,1 dia,30.0,53.22711992330079
65,3 dias,60.0,96.8288307935457
65,7 dias,110.0,141.73009426065417
65,14 dias,10.0,137.8252909396052
65,28 dias,100.0,235.4833101967874
65,56 dias,320.0,360.79934871115205
66,12 h,0.0,-30.505539967680534
66,1 dia,40.0,18.93872649704869
66,3 dias,80.0,67.72298660056967
66,7 dias,120.0,116.73035572847493
66,14 dias,40.0,116.64792796130214
66,28 dias,160.0,216.1900063282837
66,56 dias,320.0,340.06080459967393
67,12 h,0.0,30.60082603028434
67,1 dia,50.0,78.8212924268766
67,3 dias,100.0,129.544884631951
67,7 dias,170.0,176.0999827111644
67,14 dias,260.0,162.04982161597493
67,28 dias,370.0,260.8429125188452
67,56 dias,450.0,390.8292199904007
68,12 h,0.0,-38.40142211063613
68,1 dia,20.0,15.934257405485994
68,3 dias,60.0,59.53596827573091
68,7 dias,100.0,104.43723174283939
68,14 dias,30.0,100.53242842179037
68,28 dias,160.0,198.19044767897262
68,56 dias,320.0,323.50648619333725
69,12 h,0.0,-3.7125962073952223
69,1 dia,50.0,45.731670257333946
69,3 dias,110.0,94.51593036085495
69,7 dias,160.0,143.52329948876024
69,14 dias,260.0,143.44087172158743
69,28 dias,350.0,242.982950088569
69,56 dias,450.0,366.85374835995924
70,12 h,0.0,-26.33299019859291
70,1 dia,20.0,21.887476197999348
70,3 dias,40.0,72.61106840307369
70,7 dias,90.0,119.16616648228711
70,14 dias,40.0,105.11600538709766
70,28 dias,180.0,203.90909628996792
70,56 dias,320.0,333.8954037615235
71,12 h,0.0,-17.42005667161689
71,1 dia,50.0,36.915622844505265
